true_label,original_sent,noisy_label
3,The school has rescheduled the field trip to next month .,3
1,Six horses wearing elaborate harnesses had been sacrificed and lay on the logs which formed the roof of the burial chamber .,1
1,"Specific viral RNA and antigen were detected by reverse-transcription PCR and immunohistochemical evaluation , respectively , in nasal turbinates of birds .",4
2,The holy water was in a bottle container in the form of the Virgin Mary .,2
6,Many growers harbor a parliament of owls in their barns so as to keep down the population of burrowing rodents .,5
3,Twenty physicists sent letters to the government as an act of protest .,5
0,One of the largest Internet piracy rings in the world has been shut down in a police operation that resulted in the arrest of 181 people .,3
2,His collection of sunglasses was in a cabinet against one of the walls .,2
1,"A popular kitchen protection is a rope of garlic , onions or peppers .",5
6,"All of their products are the direct result of extensive research and development and produce a varied array of spectral colors , enabling you to sound your best .",8
3,He stuffed chips into his mouth and watched his cousin-in-law shrewdly .,3
6,"His ninth novel , The Echo Maker , starts with a siege of sandhill cranes , a one-vehicle highway accident and a mystery .",7
1,The power indicator of the transmitter and headphone then went off .,1
6,"Executive authority is invested in the prime minister , who is the leader of the political party commanding a majority in the House .",8
2,"Inside the car , keys were found in the ignition and Codario-Ferrino 's license was discovered inside a purse on the passenger 's seat .",2
6,"Stripped even of reservation rights , the few survivors drifted between the four winds on their final journey into the bitter rain of tears .",3
6,"The day after they had marvelled at a fluther of jellyfish , the girl looked up and frowned in confusion .",4
4,More than 20 years have passed since the last plane took off from the earth .,4
4,"The name of the climactic battle cue , '' Neodammerung '' is derived from the German word Gotterdammerung , literally '' twilight of the gods '' .",4
0,Shrinkage from washing has always been considered a serious problem for cotton knitted fabrics .,8
0,He treated the pain from shingles as it persisted for long periods of time .,0
3,The House has postponed the vote to tomorrow .,3
6,A covey of partridges nested in my pear grove .,2
0,The suffering caused by the terrorists is the real torture .,0
0,"The spill was caused by a leak in a Kuwaiti tanker carrying 160,000 tonnes of crude , after it collided with a dredger further south on December 14 .",0
5,This is the best armor for knights .,5
8,"Virtually all hillside farmers grow maize during both seasons , and many of the farmers cultivate beans , rice , and other crops as well .",8
6,But my local bellowing of bullfinches prefer natural food .,4
6,"After 1646 , however , the Puritan emphasis upon individualism and the individual conscience made it impossible for the movement to form a national Presbyterian church , and by 1662 , when the Anglican church was re-established , Puritanism had become a loose confederation of various Dissenting sects .",3
6,"Forests are benefited by harboring a cete of badgers , who burrow in the soil , thereby aerating it , which helps root systems to grow through the soil .",8
1,I kept my mobile -LRB- cellphone -RRB- in the same pocket in my trousers -LRB- pants -RRB- .,2
6,"He was a corporal in the army of Sierra Leone , a wedding photographer and cameraman for the State television .",6
1,"The crater of the vulcano Solfatara shows a great variety of botanica species , varying greatly from each other due to climatic and pedologic reasons .",8
1,Hogarth also decorated the walls of the hospital with works of art donated by contemporary British artists .,8
6,"When the pilots were flying over a colony of penguins , the birds were watching the planes , but instead of moving their bodies to follow the aircrafts they only moved their heads which lead them fall backwards over .",0
6,I will leave it up to Wes to tell you about the mask of raccoons we encountered on the trip .,7
2,"The anthrax was in a suitcase , on its way to Canada .",3
3,She threw her passion into this painting .,3
4,There was be just sufficient time for him to go there and return before the boat had left the shore .,3
6,"Shigang Chen and Liman Wei , both of Santa Clara , Calif. , and Partha Bhattacharya of Cupertino , Calif. , have developed a method for removing redundancies from a list of data structures .",8
6,Falconers send their dogs into the field to bark and cause the nearby covey of quail -LRB- or partridges -RRB- to take flight .,5
2,The tea was in a cup and not as the menu suggested in a pot .,2
1,"Mixing the best spirit of punk with a rock musician 's technical ability , the 36 minutes blur past in a furious menage of soloing guitars , crunching rhythm and fantastic lead vocals .",1
6,Pink Kodiak is coming in like a rake of colts .,3
6,"A wedge of Canada geese passed overhead , already fleeing from winter , but for the moment it was summer still .",3
6,"There was an ancient-looking small shrine there in the ground , and they found an earth of foxes under its floor .",2
0,The hull caused a scratch on the eye and that is why it 's not healing all the way .,0
7,Most health related data has been developed by using animal models .,8
6,"As sergeant major of the army , Preston serves as the army chief of the staff 's personal adviser on all enlisted-related matters , particularly in areas affecting soldier training and quality of life .",5
